placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,info
https://www.google.com/maps/place/Old+St+Paul%27s/data=!4m7!3m6!1s0x6d38ae2eef8542f9:0xd3ae6dcd200bba78!8m2!3d-41.2762521!4d174.7803847!16zL20vMGJtYmNw!19sChIJ-UKF7y6uOG0ReLoLIM1trtM,Old St Paul's,4.7,563,Anglican church,"34 Mulgrave Street, Pipitea, Wellington 6011, New Zealand","PQFJ+F5 Wellington, New Zealand",https://www.heritage.org.nz/places/places-to-visit/wellington-region/old-st-pauls,+64 4 473 6722,Open now,https://lh5.googleusercontent.com/p/AF1QipP0DYLwDU7_q5A6WW8hLlyJPjc8uUkhdhUN9Ko6=w408-h306-k-no,true,-41.276312499999996,174.7804375,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:05:45.828Z,10 AM–4 PM,10 AM–4 PM,10 AM–4 PM,10 AM–4 PM,10 AM–4 PM,10 AM–4 PM,10 AM–4 PM,"Gothic revival cathedral built in the 1860s, with wooden arches, stained glass & guided tours.",
https://www.google.com/maps/place/The+Church+of+Jesus+Christ+of+Latter-day+Saints/data=!4m7!3m6!1s0x6d41a56fc276d463:0xc0911c92369c17b!8m2!3d-40.4523482!4d175.8437565!16s%2Fg%2F11spp7h65y!19sChIJY9R2wm-lQW0Re8FpI8kRCQw,The Church of Jesus Christ of Latter-day Saints,4.0,6,Christian church,"17 Wakeman Street, Pahiatua 5471, New Zealand","GRXV+3G Pahiatua, New Zealand",https://local.churchofjesuschrist.org/nz/pahiatua-pahiatua/17-wakeman-st?y_source=1_MzAwNjIyODAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+64 21 572 523,Closed today,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q2kJX698R1hoKhhEfxMW3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.91244&pitch=0&thumbfov=100,true,-40.452312500000005,175.84381250000007,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:05:50.590Z,Closed,Closed,Closed,Closed,Closed,10 AM–12 PM,Closed,,
https://www.google.com/maps/place/Auckland+Baptist+Tabernacle/data=!4m7!3m6!1s0x6d0d47e8f466b573:0x2d8ba1dcbf253915!8m2!3d-36.8574222!4d174.7613398!16s%2Fm%2F0gh7__w!19sChIJc7Vm9OhHDW0RFTklv9yhiy0,Auckland Baptist Tabernacle,4.7,117,Baptist church,"1010/429 Queen Street, Auckland CBD, Auckland 1010, New Zealand","4QV6+2G Auckland, New Zealand",http://www.tabernacle.org.nz/,+64 9 377 4063,Open now,https://lh5.googleusercontent.com/p/AF1QipMYvuV2Asb0-1lVJGtCVCqgj5E1ZW0w4K6vE30n=w408-h306-k-no,true,-36.8574375,174.76131250000003,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:05:55.959Z,9:30 AM–2:30 PM,9:30 AM–2:30 PM,9:30 AM–2:30 PM,9:30 AM–2:30 PM,Closed,10:30 AM–4 PM,Closed,,
https://www.google.com/maps/place/Te+Rautini/data=!4m7!3m6!1s0x6d6d23712754cf05:0x8dfef0a2fe319628!8m2!3d-37.7933331!4d175.2483624!16s%2Fg%2F11n8ty7mxn!19sChIJBc9UJ3EjbW0RKJYx_qLw_o0,Te Rautini,5.0,3,Church,"160 Rifle Range Road, Dinsdale, Hamilton 3204, New Zealand","664X+M8 Hamilton, New Zealand",https://www.terautini.com/,,Closed today,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oUl8ul8kaBIGjJQDvIjlfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.21982&pitch=0&thumbfov=100,false,-37.7933125,175.2483125,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:06:00.154Z,Closed,Closed,Closed,Closed,Closed,10:30 AM–1 PM,Closed,,
https://www.google.com/maps/place/The+Salvation+Army/data=!4m7!3m6!1s0x6d41b2db95291acd:0x10ebe4828ccf4a7c!8m2!3d-40.3548213!4d175.6169281!16s%2Fg%2F1tjxfvn9!19sChIJzRoplduyQW0RfErPjILk6xA,The Salvation Army,4.6,66,Church,"431 Church Street, Palmerston North Central, Palmerston North 4410, New Zealand","JJW8+3Q Palmerston North, New Zealand",http://www.salvationarmy.org.nz/,+64 6 358 7455,Open now,https://lh5.googleusercontent.com/p/AF1QipNO7gcAmpWKMuyQdzBOV-Lm3HuIjb4fzzA4ggWX=w408-h306-k-no,false,-40.3548125,175.6169375,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:06:05.082Z,9 AM–4 PM,9 AM–4 PM,9 AM–4 PM,9 AM–3 PM,Closed,Closed,9 AM–4 PM,,
https://www.google.com/maps/place/The+Salvation+Army+Cuba+Street/data=!4m7!3m6!1s0x6d38afd860c7d2f7:0xea12f36148669944!8m2!3d-41.2952376!4d174.7744819!16s%2Fg%2F1tcyl6t9!19sChIJ99LHYNivOG0RRJlmSGHzEuo,The Salvation Army Cuba Street,4.5,28,Christian church,"Ground Floor/202 Cuba Street, Te Aro, Wellington 6011, New Zealand","PQ3F+WQ Wellington, New Zealand",https://www.salvationarmy.org.nz/centres/nz/lower-north-island/wellington-city/salvation-army-cuba-street,+64 4 801 9278,Closing soon,https://lh5.googleusercontent.com/p/AF1QipMZa06i88nARlG9HnLIuwDMCXHb42K-WbU_GiFA=w408-h271-k-no,true,-41.295187500000004,174.77443749999998,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:06:09.514Z,8:30 AM–12:30 PM,8 AM–12:30 PM,8 AM–12:30 PM,8 AM–12:30 PM,Closed,10 AM–12 PM,8 AM–12:30 PM,,
https://www.google.com/maps/place/Te+Hui+Amorangi+Ki+Te+Tairawhiti/data=!4m7!3m6!1s0x6d66783cee7060ed:0x55d0b011d70c003e!8m2!3d-38.6608879!4d178.0233579!16s%2Fm%2F0265v2d!19sChIJ7WBw7jx4Zm0RPgAM1xGw0FU,Te Hui Amorangi Ki Te Tairawhiti,5.0,3,Religious organization,"34 Cobden Street, Gisborne 4010, New Zealand","82QF+J8 Gisborne, New Zealand",https://tairawhiti.org/,+64 6 867 8856,Open now,https://lh5.googleusercontent.com/p/AF1QipPlpAGdcsD4eWWlshpC4s0jukmH72Qrnz2xB_wz=w408-h544-k-no,true,-38.6609375,178.02331249999997,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:06:14.524Z,9 AM–4 PM,9 AM–4 PM,9 AM–4 PM,9 AM–4 PM,Closed,Closed,9 AM–4 PM,,LGBTQ+ friendly
https://www.google.com/maps/place/Te+Waimate+Mission/data=!4m7!3m6!1s0x6d0bc6ce5f86fb8f:0x3c7f5ddf6eac49e0!8m2!3d-35.3164821!4d173.8757447!16s%2Fm%2F026vsnq!19sChIJj_uGX87GC20R4Emsbt9dfzw,Te Waimate Mission,4.5,119,Historical place museum,"344 Te Ahu Ahu Road, Waimate North 0472, New Zealand","MVMG+C7 Waimate North, New Zealand",http://www.tewaimatemission.co.nz/,+64 9 405 9734,Closed today,https://lh5.googleusercontent.com/p/AF1QipMeeEZbiwBngY8FL-P-N4iepq3IrpRNYluFPreF=w408-h271-k-no,true,-35.316437500000006,173.87568750000003,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:06:19.980Z,Closed,Closed,Closed,10 AM–5 PM,10 AM–5 PM,10 AM–5 PM,10 AM–5 PM,,
https://www.google.com/maps/place/The+Church+of+Jesus+Christ+of+Latter-day+Saints/data=!4m7!3m6!1s0x6d736d019fcbf0d7:0xc2d96717d6a289da!8m2!3d-36.155934!4d175.393295!16s%2Fg%2F11pz16b28q!19sChIJ1_DLnwFtc20R2omi1hdn2cI,The Church of Jesus Christ of Latter-day Saints,,,Christian church,"1618 Aotea Road, Auckland 0602, New Zealand","R9VV+J8 Great Barrier Island / Aotea, New Zealand",https://local.churchofjesuschrist.org/nz/auckland/1618-aotea-road?y_source=1_MzAwNjE5MzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+64 21 898 949,Closed today,https://lh5.googleusercontent.com/p/AF1QipPRGuKjtfpQ0r24HcHfiBkhTrYU_-V6UovI8lda=w408-h408-k-no,true,-36.15593750000001,175.39331250000004,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:06:24.081Z,Closed,Closed,Closed,Closed,Closed,11 AM–1 PM,Closed,,
https://www.google.com/maps/place/Keswick+Christian+Camp/data=!4m10!3m9!1s0x6d6e9ce46575f793:0x12779c71c3589bcf!5m2!4m1!1i2!8m2!3d-38.1184499!4d176.3041738!16s%2Fg%2F1vzqsfy6!19sChIJk_d1ZeScbm0Rz5tYw3GcdxI,Keswick Christian Camp,4.3,115,,"5 Cooper Avenue, Holdens Bay, Rotorua 3010, New Zealand","V8J3+JM Rotorua, New Zealand",http://www.keswick.org.nz/,+64 7 345 9728,,https://lh5.googleusercontent.com/p/AF1QipNhNmriMU5lcU9KSmVYIYYcUPpBykCPbgYd0WQX=w408-h306-k-no,true,-38.1184375,176.3041875,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:06:28.337Z,,,,,,,,,
https://www.google.com/maps/place/Motuti+Marae/data=!4m7!3m6!1s0x6d0943c000000001:0x2ce1b0891afc53f3!8m2!3d-35.389019!4d173.4065551!16s%2Fg%2F1tjz83pr!19sChIJAQAAAMBDCW0R81P8Gomw4Sw,Motuti Marae,4.9,36,Marae,"325 Motuti Road, Panguru 0492, New Zealand","JC64+9J Panguru, New Zealand",https://www.terarawa.iwi.nz/nga-marae-o-te-rarawa/motuti-marae,+64 9 405 2527,Closed today,https://lh5.googleusercontent.com/p/AF1QipMeH7nkkUwj69f9KEQdyU6yiXTj2bfdBzfeWAN5=w408-h272-k-no,true,-35.3890625,173.4065625,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:06:33.452Z,Closed,Closed,Closed,Open 24 hours,Closed,Closed,Closed,,
https://www.google.com/maps/place/Manutai+Marae/data=!4m7!3m6!1s0x6d6623dcf7cdbb85:0x3dddc345f454d285!8m2!3d-39.0434622!4d177.6842635!16s%2Fg%2F11fkw08tgz!19sChIJhbvN99wjZm0RhdJU9EXD3T0,Manutai Marae,5.0,3,Marae,"2648 State Highway 2, Nūhaka 4198, New Zealand","XM4M+JP Nūhaka, New Zealand",https://maorimaps.com/marae/te-manutai,+64 6 837 8796,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0LFlWltqKCWvSmrJRHa06g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.55876&pitch=0&thumbfov=100,false,-39.043437499999996,177.68431250000003,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:06:37.569Z,,,,,,,,,
"https://www.google.com/maps/place/The+Old+Church,+Weddings+and+Functions/data=!4m10!3m9!1s0x6d69b491dcad7be7:0xeeaf5a4e7b2739bb!5m2!4m1!1i2!8m2!3d-39.5411864!4d176.8728338!16s%2Fg%2F1v_snf42!19sChIJ53ut3JG0aW0Ruzkne05ar-4","The Old Church, Weddings and Functions",4.6,97,,"199 Meeanee Road, Meeanee, Napier 4112, New Zealand","FV5F+G4 Napier, New Zealand",http://www.theoldchurch.co.nz/,+64 6 844 8866,,https://lh5.googleusercontent.com/p/AF1QipMgM8nk56V96al1xHel-DezkHwafNyMmX7wcQkd=w408-h272-k-no,false,-39.5411875,176.8728125,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:06:42.482Z,,,,,,,,,Check-in time: 3:00 PM
https://www.google.com/maps/place/Carey+Park+Christian+Camp/data=!4m10!3m9!1s0x6d0d6a14954d49eb:0x8078b99760dced3e!5m2!4m1!1i2!8m2!3d-36.8977429!4d174.5873779!16s%2Fg%2F1tfsn569!19sChIJ60lNlRRqDW0RPu3cYJe5eIA,Carey Park Christian Camp,4.3,87,,"397 Henderson Valley Road, Waitākere, Auckland 0612, New Zealand","4H2P+WX Auckland, New Zealand",http://onebigadventure.org.nz/,+64 9 837 0494,,https://lh5.googleusercontent.com/p/AF1QipOxeU-gWJFEdt7vvDiRPHN97fXzF0YOi_sobAOd=w426-h240-k-no,true,-36.8976875,174.58743750000002,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:06:47.580Z,,,,,,,,,Check-in time: 5:00 PM
https://www.google.com/maps/place/Christian+Camping+NZ/data=!4m7!3m6!1s0x6d6d1e7c4e6fb721:0x19b2b293ed0ae1aa!8m2!3d-37.7033827!4d175.3060727!16s%2Fg%2F11hzv9q38l!19sChIJIbdvTnwebW0RquEK7ZOyshk,Christian Camping NZ,5.0,1,Children's camp,"586 Gordonton Road, Gordonton 3281, New Zealand","78W4+JC Gordonton, New Zealand",http://www.christiancamping.org.nz/,+64 7 378 6997,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KCftZN-w36cvSANtYlJm1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.44458&pitch=0&thumbfov=100,false,-37.7034375,175.3060625,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:06:52.215Z,,,,,,,,,
https://www.google.com/maps/place/Karakariki+Christian+Camp/data=!4m7!3m6!1s0x6d6d258c37b050c3:0xd79b04aab776a462!8m2!3d-37.7674635!4d175.1135721!16s%2Fg%2F12cpgdz3d!19sChIJw1CwN4wlbW0RYqR2t6oEm9c,Karakariki Christian Camp,4.4,67,Children's camp,"471 Karakariki Road, Whatawhata 3289, New Zealand","64M7+2C Whatawhata, New Zealand",http://campkcc.org.nz/,+64 7 829 8665,Open now,https://lh5.googleusercontent.com/p/AF1QipPP_I8ofmaoYfuH4HXewf0yQOZOW0PSRACPGR8A=w408-h306-k-no,false,-37.7674375,175.1135625,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:06:56.477Z,8 AM–5 PM,8 AM–5 PM,8 AM–5 PM,8 AM–5 PM,Closed,Closed,8 AM–5 PM,,
https://www.google.com/maps/place/Tui+Ridge+Park/data=!4m10!3m9!1s0x6d6c28dd36398e73:0x60563d8cc08970c5!5m2!4m1!1i2!8m2!3d-38.023359!4d176.1402369!16s%2Fg%2F1tdc9_fw!19sChIJc445Nt0obG0RxXCJwIw9VmA,Tui Ridge Park,4.6,172,,"260 Anderson Road, Hamurana 3072, New Zealand","X4GR+M3 Hamurana, New Zealand",http://www.tuiridgepark.co.nz/,+64 7 332 3510,,https://lh5.googleusercontent.com/p/AF1QipNuWCqVbgM7SIwDRzVyUZTKMDR7ZV-b-kLZLd2a=w408-h256-k-no,true,-38.0233125,176.14018750000008,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:07:01.084Z,,,,,,,,,Check-in time: 2:00 PM
https://www.google.com/maps/place/Tarere+Marae/data=!4m7!3m6!1s0x6d6676204d11606d:0x6fb8d6b1cef8cc14!8m2!3d-38.63756!4d177.9548528!16s%2Fg%2F1jkyckykf!19sChIJbWARTSB2Zm0RFMz4zrHWuG8,Tarere Marae,4.9,7,Marae,"Makauri, Gisborne 4071, New Zealand","9X63+XW Gisborne, New Zealand",,,,https://lh5.googleusercontent.com/p/AF1QipOAWsqCtAKimT6LgzfQfLUdoeR7TBqVnDeu4LKu=w520-h240-k-no,false,-38.6375625,177.9548125,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:07:05.803Z,,,,,,,,,
https://www.google.com/maps/place/Church+Road+Winery/data=!4m7!3m6!1s0x6d69b38a4096017d:0x1e7ef08216ae5e75!8m2!3d-39.5250956!4d176.8461288!16s%2Fm%2F0k2l47m!19sChIJfQGWQIqzaW0RdV6uFoLwfh4,Church Road Winery,4.5,324,Winery,"150 Church Road, Taradale, Napier 4112, New Zealand","FRFW+XF Napier, New Zealand",http://www.church-road.co.nz/,+64 6 882 3098,Closed today,https://lh5.googleusercontent.com/p/AF1QipN1k0ZMBcvi0UD8vV9O7Njj4uO-LNv8Ow44LYP0=w408-h285-k-no,true,-39.5250625,176.84618750000004,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:07:10.248Z,Closed,Closed,10:30 AM–4:30 PM,10:30 AM–4:30 PM,10:30 AM–2 PM,10:30 AM–4:30 PM,10:30 AM–4:30 PM,"Expansive winery founded in 1897 with tastings, tours & winemaking experiences, plus a restaurant. · Delivery",
https://www.google.com/maps/place/The+Salvation+Army+Youth+Club/data=!4m7!3m6!1s0x6d405e10eaa43d13:0x991597bd44231dd3!8m2!3d-40.471192!4d175.2839714!16s%2Fg%2F1tdj4dd8!19sChIJEz2k6hBeQG0R0x0jRL2XFZk,The Salvation Army Youth Club,4.9,7,Youth club,"10 Avenue Road, Foxton 4814, New Zealand","G7HM+GH Foxton, New Zealand",https://www.salvationarmy.org.nz/centres/nz/lower-north-island/foxton,+64 6 363 8669,Temporarily closed,https://lh5.googleusercontent.com/p/AF1QipOO1YTk6ZsgkJOHIrEMR7973OfoLlbwlEuuQp88=w408-h305-k-no,false,-40.4711875,175.28393750000004,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:07:14.840Z,Closed,Closed,Closed,3:30–5 PM,Closed,Closed,Closed,,
