id,placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,imgUrl,latitude,longitude,query,location,osm_id
833,https://www.google.com/maps/place/Oasis+Community+Church/data=!4m7!3m6!1s0x6d6679191a4d00e3:0x1332fa504914c96f!8m2!3d-38.6761513!4d178.0487907!16s%2Fg%2F11jjnyrksg!19sChIJ4wBNGhl5Zm0Rb8kUSVD6MhM,Oasis Community Church,5,1,Church,"1 Ida Road, Outer Kaiti, Gisborne 4010, New Zealand","82FX+GG Gisborne, New Zealand",https://kcn.co.nz/churches/oasis-community-church/,+64 274 584 978,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9XjV98khHZV_BgF9WnK9rg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.65958&pitch=0&thumbfov=100,-38.67625,178.04875,"https://www.google.com/maps/search/churches/@-38.7048156,177.5865301,10.5z/data=!4m2!2m1!6e1",,
834,https://www.google.com/maps/place/Tamarau+Community+Church/data=!4m7!3m6!1s0x6d66799a6c37c31b:0xf4a38f58231df58d!8m2!3d-38.679706!4d178.0518722!16s%2Fg%2F11f794fxp8!19sChIJG8M3bJp5Zm0RjfUdI1iPo_Q,Tamarau Community Church,5,2,Church,"2 Steele Road, Outer Kaiti, Gisborne 4010, New Zealand","83C2+4P Gisborne, New Zealand",http://kcn.co.nz/churches/tamarau-community-church/,,https://lh5.googleusercontent.com/p/AF1QipMVnzMxmPzd3nrW_YnTBQDFLP_vZsvPGLB_k9kz=w408-h271-k-no,-38.6796875,178.0518125,"https://www.google.com/maps/search/churches/@-38.7048156,177.5865301,10.5z/data=!4m2!2m1!6e1",,
835,https://www.google.com/maps/place/C3+Church+Taupo/data=!4m7!3m6!1s0x6d6bf0af47795c1d:0xc35547753c8378d0!8m2!3d-38.6807953!4d176.0877786!16s%2Fg%2F11b6p86clk!19sChIJHVx5R6_wa20R0HiDPHVHVcM,C3 Church Taupo,4.9,23,Church,"11 Tōtara Street, Taupō 3330, New Zealand","839Q+M4 Taupō, New Zealand",https://www.c3churchtaupo.org.nz/,,https://lh5.googleusercontent.com/p/AF1QipM3PzMzUBkTgDIMMJl5q7Pwi0PicBRg7BfF2IXP=w408-h271-k-no,-38.6808125,176.0878125,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
836,https://www.google.com/maps/place/Toko+Toru+Tapu+Church/data=!4m7!3m6!1s0x6d66754042e75dc7:0x8f2dbd6410d30787!8m2!3d-38.6809683!4d177.9083221!16s%2Fg%2F11h5vjb5gp!19sChIJx13nQkB1Zm0RhwfTEGS9LY8,Toko Toru Tapu Church,5,1,Church,"73 Whakato Road, Manutuke 4072, New Zealand","8W95+J8 Manutuke, New Zealand",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZMK3CGOHtYT_AxX02wfyFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.58652&pitch=0&thumbfov=100,-38.6809375,177.9083125,"https://www.google.com/maps/search/churches/@-38.7048156,177.5865301,10.5z/data=!4m2!2m1!6e1",,
837,https://www.google.com/maps/place/Equippers+Church+Taupo/data=!4m7!3m6!1s0x6d6bf0da15475e51:0x61c224c0a3479936!8m2!3d-38.6824662!4d176.0597336!16s%2Fg%2F1hc2d71n2!19sChIJUV5HFdrwa20RNplHo8AkwmE,Equippers Church Taupo,4.8,26,Church,"10am/65 Lakewood Drive, Nukuhau, Taupō 3330, New Zealand","8395+2V Taupō, New Zealand",https://taupo.equipperschurch.com/,+64 21 465 721,https://lh5.googleusercontent.com/p/AF1QipO09nBIS840wQXMC4HN2b-jmKOtOzS-JenLgXMw=w408-h272-k-no,-38.6824375,176.0596875,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
838,https://www.google.com/maps/place/Wainui+Beach+Church/data=!4m7!3m6!1s0x6d6679214dcaf9cf:0x22790f2ea603a542!8m2!3d-38.6835238!4d178.0751028!16s%2Fg%2F11b5pjhw0t!19sChIJz_nKTSF5Zm0RQqUDpi4PeSI,Wainui Beach Church,4.8,10,Church,"Wairere Road, Wainui Beach, Gisborne 4010, New Zealand","838G+H2 Gisborne, New Zealand",http://www.gisbornechurch.co.nz/,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lCZhLmnaHfhcd54oksa5GA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.86795&pitch=0&thumbfov=100,-38.6835625,178.0750625,"https://www.google.com/maps/search/churches/@-38.7048156,177.5865301,10.5z/data=!4m2!2m1!6e1",,
839,https://www.google.com/maps/place/Assembly+of+God/data=!4m7!3m6!1s0x6d6bfa0f03435c09:0x5b5c39ec20a0eba1!8m2!3d-38.6848256!4d176.1007966!16s%2Fg%2F1tjt23jc!19sChIJCVxDAw_6a20RoeugIOw5XFs,Assembly of God,,,Church,"40 Brice Street, Tauhara, Taupō 3330, New Zealand","8482+38 Taupō, New Zealand",,+64 7 378 7976,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_GJFeuWv2dzaw727UipTaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.8291&pitch=0&thumbfov=100,-38.6848125,176.1008125,"https://www.google.com/maps/search/churches/@-38.9544509,176.4756336,10.5z/data=!4m2!2m1!6e1",,
840,https://www.google.com/maps/place/elim+christian+centre+taupo/data=!4m7!3m6!1s0x6d6bf0c3fc5a2ee3:0x61a5cc26540e909c!8m2!3d-38.6862621!4d176.0679092!16s%2Fg%2F11hz183swy!19sChIJ4y5a_MPwa20RnJAOVCbMpWE,elim christian centre taupo,,,Church,"Story Place, Taupō 3330, New Zealand","8379+F5 Taupō, New Zealand",,+64 7 376 8100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pnlSdCH89iTw-TpGNQ0TYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.71696&pitch=0&thumbfov=100,-38.6863125,176.0679375,"https://www.google.com/maps/search/churches/@-38.9544509,176.4756336,10.5z/data=!4m2!2m1!6e1",,
841,https://www.google.com/maps/place/Taupo+Elim+Church/data=!4m7!3m6!1s0x6d6bf112a128d969:0xcac180fea2dbf146!8m2!3d-38.6870402!4d176.0667639!16s%2Fg%2F11jng56n1f!19sChIJadkooRLxa20RRvHbov6Awco,Taupo Elim Church,,,Church,"12 Story Place, Taupō 3330, New Zealand","8378+5P Taupō, New Zealand",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YHRuaMSjMoOEgU1nGve1vA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.62508&pitch=0&thumbfov=100,-38.6870625,176.0668125,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
842,https://www.google.com/maps/place/Saint+Pauls+Union+Church/data=!4m7!3m6!1s0x6d6bf0bc647dcb29:0x8296019d305bae55!8m2!3d-38.6885316!4d176.0845557!16s%2Fg%2F1tf161rl!19sChIJKct9ZLzwa20RVa5bMJ0BloI,Saint Pauls Union Church,4.4,18,Church,"172 Tamamutu Street, Taupō 3330, New Zealand","836M+HR Taupō, New Zealand",https://www.stpaulstaupo.methodist.org.nz/,+64 7 378 6812,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2c7xMrwlVKq8zHlVx6SwVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.22662&pitch=0&thumbfov=100,-38.6885625,176.0845625,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
843,https://www.google.com/maps/place/Church@109/data=!4m7!3m6!1s0x6d6bf0bf03f8198b:0x226da5df5b991082!8m2!3d-38.6891122!4d176.0755682!16s%2Fg%2F1tm8ksfr!19sChIJixn4A7_wa20RghCZW9-lbSI,Church@109,5,13,Church,"109 Te Heuheu Street, Taupō 3330, New Zealand","836G+96 Taupō, New Zealand",http://www.109.org.nz/,+64 7 378 6310,https://lh5.googleusercontent.com/p/AF1QipNYNp4biihUXO8Djs9WmW3zyYI079xBvP2oa4qI=w426-h240-k-no,-38.6890625,176.0755625,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
844,https://www.google.com/maps/place/Open+Brethren/data=!4m7!3m6!1s0x6d6bf0bf03f8198b:0xef65aa9cfc419032!8m2!3d-38.6891334!4d176.0755832!16s%2Fg%2F1pyctyftf!19sChIJixn4A7_wa20RMpBB_JyqZe8,Open Brethren,,,Church,"109 Te Heuheu Street, Taupō 3330, New Zealand","836G+86 Taupō, New Zealand",,+64 7 378 6310,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N-8jbnVtIIv1ipaQN0IIHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.66959&pitch=0&thumbfov=100,-38.6891875,176.0755625,"https://www.google.com/maps/search/churches/@-38.9544509,176.4756336,10.5z/data=!4m2!2m1!6e1",,
845,https://www.google.com/maps/place/Taupo+Seventh-day+Adventist+Church/data=!4m7!3m6!1s0x6d6bfa0bb7b8296f:0xc05b95f7f926c9bd!8m2!3d-38.689176!4d176.09721!16s%2Fg%2F1tlbpbcj!19sChIJbym4twv6a20Rvckm-feVW8A,Taupo Seventh-day Adventist Church,4,9,Church,"50 Hinemoa Avenue, Taupō 3330, New Zealand","836W+8V Taupō, New Zealand",http://taupo.adventist.org.nz/,+64 21 994 270,https://lh5.googleusercontent.com/p/AF1QipMdSP5j3bzuuKJykE4Gh6yDuOAY9s-yIsZxEsVN=w408-h306-k-no,-38.6891875,176.0971875,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
846,https://www.google.com/maps/place/Islander+church/data=!4m7!3m6!1s0x6d6bf165a78c97a1:0x2a6338f9621ad87b!8m2!3d-38.689479!4d176.0696562!16s%2Fg%2F11t7m3z06v!19sChIJoZeMp2Xxa20Re9gaYvk4Yyo,Islander church,,,Church,"12 Roberts Street, Taupō 3330, New Zealand","8369+6V Taupō, New Zealand",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=98xt5j76L7LYaqA043mLTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.904709&pitch=0&thumbfov=100,-38.6894375,176.0696875,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
847,https://www.google.com/maps/place/Grace+Presbyterian+Church+Taupo/data=!4m7!3m6!1s0x6d6bf176030d195d:0x75e0ce4aae5fce81!8m2!3d-38.6897729!4d176.0771509!16s%2Fg%2F11tbxslrw1!19sChIJXRkNA3bxa20Rgc5frkrO4HU,Grace Presbyterian Church Taupo,,,Church,"33 Kaimanawa Street, Taupō 3330, New Zealand","836G+3V Taupō, New Zealand",https://www.gracetaupo.org.nz/,+64 27 398 1511,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nVBWVe_AxZUmckDOi-lstA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.68639&pitch=0&thumbfov=100,-38.6898125,176.0771875,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
848,https://www.google.com/maps/place/Advance+Church/data=!4m7!3m6!1s0x6d6bfa12835e0061:0x5a0308ba3ebc68ff!8m2!3d-38.6916301!4d176.1045198!16s%2Fg%2F11c32mrlbz!19sChIJYQBegxL6a20R_2i8ProIA1o,Advance Church,5,19,Church,"7/1 Mānuka Street, Tauhara, Taupō 3330, New Zealand","8453+8R Taupō, New Zealand",https://advancechurch.co.nz/,+64 27 778 0001,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lVetmdvsvukwNnhWcHHNow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.50172&pitch=0&thumbfov=100,-38.6916875,176.1045625,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
849,https://www.google.com/maps/place/Gisborne+Church/data=!4m7!3m6!1s0x6d6679163742e9f9:0xab1ac7c8da93358f!8m2!3d-38.6924806!4d178.0700024!16s%2Fg%2F11fmwz_ssv!19sChIJ-elCNxZ5Zm0RjzWT2sjHGqs,Gisborne Church,,,Church,"Cleary Road, Wainui Beach, Gisborne 4010, New Zealand","835C+22 Gisborne, New Zealand",http://www.gisbornechurch.co.nz/,+64 6 867 8342,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UbzO4xhquQfoSMKSTfPgmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.661156&pitch=0&thumbfov=100,-38.6924375,178.0700625,"https://www.google.com/maps/search/churches/@-38.7048156,177.5865301,10.5z/data=!4m2!2m1!6e1",,
850,https://www.google.com/maps/place/The+Salvation+Army/data=!4m7!3m6!1s0x6d6bfa749c4b0a39:0x5ccafe1d6ce6f213!8m2!3d-38.6947821!4d176.0988!16s%2Fg%2F1w455tbs!19sChIJOQpLnHT6a20RE_LmbB3-ylw,The Salvation Army,4.7,3,Church,"2 Kiddle Drive, Hilltop, Taupō 3330, New Zealand","834X+3G Taupō, New Zealand",https://www.salvationarmy.org.nz/centres/nz/central-bay-of-plenty/taupo/taupo-corps,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7BaFSjLM6yG9SGs1y9DM-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.19878&pitch=0&thumbfov=100,-38.6948125,176.0988125,"https://www.google.com/maps/search/churches/@-38.9544509,176.4756336,10.5z/data=!4m2!2m1!6e1",,
851,https://www.google.com/maps/place/Taupo+Bible+Church/data=!4m7!3m6!1s0x6d6bf172fbf6c2df:0xb9ded48e0d63ed41!8m2!3d-38.7034343!4d176.0303225!16s%2Fg%2F1td1vmw0!19sChIJ38L2-3Lxa20RQe1jDY7U3rk,Taupo Bible Church,4.1,11,Church,"Wakeman Road, Acacia Bay, Taupō 3330, New Zealand","72WJ+J4 Taupō, New Zealand",http://www.taupobiblechurch.org.nz/,+64 7 378 9007,https://lh5.googleusercontent.com/p/AF1QipMA4yXnM7kSgYCUH41zgt2WtRIDTapLOldXcFTs=w426-h240-k-no,-38.7034375,176.0303125,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
852,https://www.google.com/maps/place/Equippers+Church+Taumarunui/data=!4m7!3m6!1s0x6d6b6ac609add285:0x1648bf46daefd48b!8m2!3d-38.8861857!4d175.2616624!16s%2Fg%2F1tdyftz7!19sChIJhdKtCcZqa20Ri9Tv2ka_SBY,Equippers Church Taumarunui,4.3,3,Church,"18 Marae Street, Taumarunui 3920, New Zealand","4776+GM Taumarunui, New Zealand",https://equipperschurch.com/taumarunui,+64 274 711 272,https://lh5.googleusercontent.com/p/AF1QipN54sHBnPLKeNu7e0Ai7HoZAh8nqsmMY_dMeqwG=w532-h240-k-no,-38.8861875,175.2616875,"https://www.google.com/maps/search/churches/@-39.304722,174.5869153,10.5z/data=!4m2!2m1!6e1",,
853,https://www.google.com/maps/place/Evangelical+Fellowship+of+NZ/data=!4m7!3m6!1s0x6d6bbc96bcbea2f1:0xa14a6153e86a284f!8m2!3d-38.9804842!4d175.7912677!16s%2Fg%2F1tf5dyf7!19sChIJ8aK-vJa8a20RTyhq6FNhSqE,Evangelical Fellowship of NZ,,,Church,"Hirangi Road, Tokaanu 3381, New Zealand","2Q9R+RG Tokaanu, New Zealand",,+64 7 386 8251,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fsP--yQtaAgCBvAQVQb6nw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.03516&pitch=0&thumbfov=100,-38.9804375,175.7913125,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
854,https://www.google.com/maps/place/Turangi+Evangelical+Church/data=!4m7!3m6!1s0x6d6bbc89d8fb8e7d:0x2a2a1616a39d8959!8m2!3d-38.9820622!4d175.8075356!16s%2Fg%2F11c0vps4y6!19sChIJfY772Im8a20RWYmdoxYWKio,Turangi Evangelical Church,5,1,Church,"113 Te Rangitautahanga Road, Tūrangi 3334, New Zealand","2R95+52 Tūrangi, New Zealand",http://www.turangievangelical.co.nz/,+64 27 608 3332,https://lh5.googleusercontent.com/p/AF1QipOLLMGJCPQsdH2Fqk2frfutye6SVDMZn7HDkZOy=w419-h240-k-no,-38.9820625,175.8075625,"https://www.google.com/maps/search/churches/@-39.6525012,175.302589,10.5z/data=!4m2!2m1!6e1",,
855,https://www.google.com/maps/place/Church+Of+The+Cross/data=!4m7!3m6!1s0x6d6bbc7d0c485333:0x97510cdf89ca6f3b!8m2!3d-38.9877638!4d175.8091724!16s%2Fg%2F11cp5k3trn!19sChIJM1NIDH28a20RO2_Kid8MUZc,Church Of The Cross,4.3,7,Church,"Tūrangi 3334, New Zealand","2R65+VM Tūrangi, New Zealand",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OZ-iRrIGp1IP-sTwfb9U0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.69922&pitch=0&thumbfov=100,-38.9878125,175.8091875,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
856,https://www.google.com/maps/place/River+of+Life+Church/data=!4m7!3m6!1s0x6d6bbdf125dda61f:0x2c040d984022c782!8m2!3d-38.9878165!4d175.8098682!16s%2Fg%2F11g__4mn5z!19sChIJH6bdJfG9a20RgsciQJgNBCw,River of Life Church,4.8,4,Church,"83 Turangi Town Centre, Tūrangi 3334, New Zealand","2R65+VW Tūrangi, New Zealand",http://www.riveroflifechurch.co.nz/,+64 210 746 435,https://lh5.googleusercontent.com/p/AF1QipPxm6UwPOJsDLmtyyHG8aJPCCfaaz4_B-9-mVHg=w408-h306-k-no,-38.9878125,175.8098125,"https://www.google.com/maps/search/churches/@-39.6525012,175.302589,10.5z/data=!4m2!2m1!6e1",,
857,https://www.google.com/maps/place/Presbyterian+Church/data=!4m7!3m6!1s0x6d6bbc7df6ddb36d:0x106c880a5925b694!8m2!3d-38.9899396!4d175.8078202!16s%2Fg%2F1th0n2lc!19sChIJbbPd9n28a20RlLYlWQqIbBA,Presbyterian Church,,,Church,"2 Ohuanga Road, Tūrangi 3334, New Zealand","2R65+24 Tūrangi, New Zealand",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1WKDAU-pz6ldwJIck9_W1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.6228&pitch=0&thumbfov=100,-38.9899375,175.8078125,"https://www.google.com/maps/search/churches/@-38.9544509,176.4756336,10.5z/data=!4m2!2m1!6e1",,
858,https://www.google.com/maps/place/Turangi+Co-Operating+Parish/data=!4m7!3m6!1s0x6d6bbc7df6ddb36d:0x91c7c4d65be14cdb!8m2!3d-38.9899396!4d175.8078202!16s%2Fg%2F1tdgq01y!19sChIJbbPd9n28a20R20zhW9bEx5E,Turangi Co-Operating Parish,,,Church,"2 Ohuanga Road, Tūrangi 3334, New Zealand","2R65+24 Tūrangi, New Zealand",,+64 7 386 8507,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1WKDAU-pz6ldwJIck9_W1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.6228&pitch=0&thumbfov=100,-38.9899375,175.8078125,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
859,https://www.google.com/maps/place/Catholic+Church+St+Joseph+The+Worker/data=!4m7!3m6!1s0x6d6bbc86d4dc0e9b:0x1479054955c62935!8m2!3d-38.9907855!4d175.8054642!16s%2Fg%2F1vd71j17!19sChIJmw7c1Ia8a20RNSnGVUkFeRQ,Catholic Church St Joseph The Worker,4.6,5,Church,"Tūrangi 3334, New Zealand","2R54+M5 Tūrangi, New Zealand",http://tongarirocatholic.nz/locations/turangi/,+64 7 386 8416,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qV_IxG4JxCOUoGvKGe3sLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.7779&pitch=0&thumbfov=100,-38.9908125,175.8054375,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
860,https://www.google.com/maps/place/Ratana+Church/data=!4m7!3m6!1s0x6d6bbc8197006147:0x72b0b690e343baed!8m2!3d-38.9940346!4d175.8036539!16s%2Fg%2F1tgpstfh!19sChIJR2EAl4G8a20R7bpD45C2sHI,Ratana Church,5,2,Church,"Tūrangi 3334, New Zealand","2R43+9F Tūrangi, New Zealand",,+64 7 386 7313,https://lh5.googleusercontent.com/p/AF1QipNFCx7ZktPhbZu3exgRyOBTm1htJpZLZE_GJvvS=w408-h544-k-no,-38.9940625,175.8036875,"https://www.google.com/maps/search/churches/@-39.1264144,175.5725447,10.5z/data=!4m2!2m1!6e1",,
861,https://www.google.com/maps/place/The+River/data=!4m7!3m6!1s0x6d14582e13b3a01b:0x87cbc853588b4d6b!8m2!3d-39.0030014!4d174.2334089!16s%2Fg%2F11c2l7bh98!19sChIJG6CzEy5YFG0Ra02LWFPIy4c,The River,4.8,19,Church,"68 McLean Street, Waitara 4320, New Zealand","X6WM+Q9 Waitara, New Zealand",https://www.teawa.org/,+64 27 935 3200,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0nBcna_FR-agv3cPAWo3sA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.30392&pitch=0&thumbfov=100,-39.0030625,174.2334375,"https://www.google.com/maps/search/churches/@-39.304722,174.5869153,10.5z/data=!4m2!2m1!6e1",,
862,https://www.google.com/maps/place/Northpoint+Baptist+Church/data=!4m7!3m6!1s0x6d14508bf66247f9:0xdd09a79ae947eaac!8m2!3d-39.0242446!4d174.1490129!16s%2Fg%2F1ts3ft5c!19sChIJ-Udi9otQFG0RrOpH6ZqnCd0,Northpoint Baptist Church,4.6,32,Church,"116 Mangati Road, Bell Block, New Plymouth 4312, New Zealand","X4GX+8J New Plymouth, New Zealand",https://www.northpoint.org.nz/,+64 6 755 2374,https://lh5.googleusercontent.com/p/AF1QipMrV4x7NxdDlX6Z52GGQA5Neyq7sFKgORBG9d9Y=w408-h305-k-no,-39.0241875,174.1490625,"https://www.google.com/maps/search/churches/@-39.304722,174.5869153,10.5z/data=!4m2!2m1!6e1",,
863,https://www.google.com/maps/place/Grace+Community+Church+New+Plymouth/data=!4m7!3m6!1s0x6d1451fc5c3811f1:0x13d7ac40a0ac5cf5!8m2!3d-39.0310138!4d174.1439327!16s%2Fg%2F11lgmptmb_!19sChIJ8RE4XPxRFG0R9VysoECs1xM,Grace Community Church New Plymouth,3.7,3,Church,"132 Parklands Avenue, Bell Block, Taranaki 4312, New Zealand","X49V+HH New Plymouth, New Zealand",http://gracenp.co.nz/,+64 6 759 9378,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q1WYJ0_P6Hpo4JK7O-snYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.42853&pitch=0&thumbfov=100,-39.0310625,174.1439375,"https://www.google.com/maps/search/churches/@-39.304722,174.5869153,10.5z/data=!4m2!2m1!6e1",,
864,https://www.google.com/maps/place/Wairoa+Rock+Church/data=!4m7!3m6!1s0x6d68997bd5054e91:0x733f55a0a3b682de!8m2!3d-39.0343672!4d177.4257355!16s%2Fg%2F11h53wlrdd!19sChIJkU4F1XuZaG0R3oK2o6BVP3M,Wairoa Rock Church,5,4,Church,"5 Delhi Street, Wairoa 4108, New Zealand","XC8G+77 Wairoa, New Zealand",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_MmioDovMpnEYHgR8k69AA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.15412&pitch=0&thumbfov=100,-39.0343125,177.4256875,"https://www.google.com/maps/search/churches/@-38.9544509,176.4756336,10.5z/data=!4m2!2m1!6e1",,
865,https://www.google.com/maps/place/St+Peter%27s+Church/data=!4m7!3m6!1s0x6d6899828edacc41:0xa567abfaf2d3ef06!8m2!3d-39.0346742!4d177.4199063!16s%2Fg%2F11cpm32nmw!19sChIJQczajoKZaG0RBu_T8vqrZ6U,St Peter's Church,4.3,4,Church,"64 Queen Street, Wairoa 4108, New Zealand","XC89+4X Wairoa, New Zealand",,+64 6 838 8599,https://lh5.googleusercontent.com/p/AF1QipPJqX_0mn5hNiUeB6bVKyIkXn0S4aV2I2eMZZeA=w408-h306-k-no,-39.0346875,177.4199375,"https://www.google.com/maps/search/churches/@-38.7048156,177.5865301,10.5z/data=!4m2!2m1!6e1",,
866,https://www.google.com/maps/place/Christian+Revival+Crusade/data=!4m7!3m6!1s0x6d68997f44dda29d:0x6ba0c205457802c!8m2!3d-39.0383103!4d177.4214441!16s%2Fg%2F1tzvwrn_!19sChIJnaLdRH-ZaG0RLIBXVCAMugY,Christian Revival Crusade,,,Church,"39 Lahore Street, Wairoa 4108, New Zealand","XC6C+MH Wairoa, New Zealand",,+64 6 838 7874,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ylwqxsYebdUoAJQ_h8KfFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.46917&pitch=0&thumbfov=100,-39.0383125,177.4214375,"https://www.google.com/maps/search/churches/@-38.7048156,177.5865301,10.5z/data=!4m2!2m1!6e1",,
867,https://www.google.com/maps/place/Equippers+Church+New+Plymouth/data=!4m7!3m6!1s0x6d144e1f63cc4aaf:0xb32721ad14cb71f7!8m2!3d-39.049018!4d174.116768!16s%2Fg%2F1tjz83t7!19sChIJr0rMYx9OFG0R93HLFK0hJ7M,Equippers Church New Plymouth,4.8,33,Church,"94 Hurlstone Drive, Waiwhakaiho, New Plymouth 4312, New Zealand","X428+9P New Plymouth, New Zealand",https://equipperschurch.com/new-plymouth,,https://lh5.googleusercontent.com/p/AF1QipPyOkpRoWrf_JyPosyYqnAbCHm15JO_7H5HcCqp=w408-h272-k-no,-39.0490625,174.1168125,"https://www.google.com/maps/search/churches/@-39.304722,174.5869153,10.5z/data=!4m2!2m1!6e1",,
868,https://www.google.com/maps/place/Holy+Trinity+Church/data=!4m7!3m6!1s0x6d144e2a506a672f:0xc5620de4598a2a69!8m2!3d-39.0495201!4d174.098658!16s%2Fg%2F11c3yr5gcm!19sChIJL2dqUCpOFG0RaSqKWeQNYsU,Holy Trinity Church,4.7,23,Church,"12 Henui Street, Strandon, New Plymouth 4312, New Zealand","X32X+5F New Plymouth, New Zealand",https://www.holytrinity.co.nz/,+64 27 203 4135,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kmpYQ1TuYN1YqgJZ3PQ9lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.39163&pitch=0&thumbfov=100,-39.0495625,174.0986875,"https://www.google.com/maps/search/churches/@-39.304722,174.5869153,10.5z/data=!4m2!2m1!6e1",,
869,https://www.google.com/maps/place/Catholic+Parish+of+New+Plymouth/data=!4m7!3m6!1s0x6d1451d50c905199:0x330a8ea07af6e74f!8m2!3d-39.0511461!4d174.1021268!16s%2Fg%2F11h52xwc45!19sChIJmVGQDNVRFG0RT-f2eqCOCjM,Catholic Parish of New Plymouth,5,1,Church,"573 Devon Street East, Fitzroy, New Plymouth 4312, New Zealand","W4X2+GV New Plymouth, New Zealand",,+64 6 758 6740,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KQ6UIwp08lDCF656qcD1CA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.53836&pitch=0&thumbfov=100,-39.0511875,174.1021875,"https://www.google.com/maps/search/churches/@-39.304722,174.5869153,10.5z/data=!4m2!2m1!6e1",,
